Cristian_Larivera_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.588	12.89062
0.5885	4.02832
0.589	7.15027
0.5895	6.74744
0.59	0.40283
0.5905	0.40283
0.591	1.81274
0.5915	7.15027
0.592	8.15735
0.5925	4.83398
0.593	1.81274
0.5935	0.30212
0.594	2.71912
0.5945	0.60425
0.595	8.45947
0.5955	10.97717
0.596	11.07788
0.5965	12.08496
0.597	4.53186
0.5975	7.5531
0.598	1.3092
0.5985	0.40283
0.599	2.41699
0.5995	1.00708
0.6	2.21558
0.6005	-6.2439
0.601	3.62549
0.6015	-1.10779
0.602	0.50354
0.6025	2.5177
0.603	4.12903
0.6035	-2.11487
0.604	0.20142
0.6045	-11.38
0.605	-29.30603
0.6055	-28.50037
0.606	-21.95435
0.6065	-23.16284
0.607	-7.95593
0.6075	3.92761
0.608	7.95593
0.6085	18.22815
0.609	27.49329
0.6095	25.88196
0.61	32.32727
0.6105	29.60815
0.611	20.74585
0.6115	23.96851
0.612	9.97009
0.6125	1.3092
0.613	-0.90637
0.6135	1.71204
0.614	-0.50354
0.6145	7.04956
0.615	9.56726
0.6155	18.73169
0.616	16.51611
0.6165	13.29346
0.617	13.49487
0.6175	6.44531
0.618	4.53186
0.6185	1.81274
0.619	-2.61841
0.6195	-10.77576
0.62	-10.47363
0.6205	-3.7262
0.621	1.81274
0.6215	-3.52478
0.622	3.42407
0.6225	5.74036
0.623	5.13611
0.6235	1.61133
0.624	1.51062
0.6245	-5.74036
0.625	-11.2793
0.6255	-15.30762
0.626	-10.47363
0.6265	-9.86938
0.627	-0.40283
0.6275	1.71204
0.628	7.45239
0.6285	14.60266
0.629	16.71753
0.6295	23.26355
0.63	26.08337
0.6305	25.47913
0.631	20.84656
0.6315	23.76709
0.632	20.1416
0.6325	27.09045
0.633	19.23523
0.6335	14.70337
0.634	7.25098
0.6345	5.84106
0.635	3.92761
0.6355	-0.10071
0.636	-1.00708
0.6365	-3.8269
0.637	-4.93469
0.6375	-3.42407
0.638	-3.22266
0.6385	-3.32336
0.639	-2.71912
0.6395	2.21558
0.64	-1.61133
0.6405	3.62549
0.641	1.40991
0.6415	-1.51062
0.642	4.22974
0.6425	-1.40991
0.643	-0.80566
0.6435	6.3446
0.644	10.97717
0.6445	12.89062
0.645	14.09912
0.6455	9.16443
0.646	3.7262
0.6465	0.20142
0.647	-1.3092
0.6475	-0.20142
0.648	6.54602
0.6485	4.63257
0.649	9.46655
0.6495	12.5885
0.65	9.36584
0.6505	13.797
0.651	20.84656
0.6515	18.42957
0.652	16.3147
0.6525	14.90479
0.653	6.44531
0.6535	3.52478
0.654	3.42407
0.6545	-3.22266
0.655	-5.53894
0.6555	-5.23682
0.656	-1.61133
0.6565	-4.73328
0.657	-3.22266
0.6575	-5.0354
0.658	-5.23682
0.6585	-1.3092
0.659	-4.12903
0.6595	-2.61841
0.66	-2.61841
0.6605	-4.93469
0.661	-4.43115
0.6615	-0.90637
0.662	-4.33044
0.6625	-4.43115
0.663	2.21558
0.6635	2.92053
0.664	4.22974
0.6645	-1.2085
0.665	7.65381
0.6655	5.43823
0.666	6.44531
0.6665	5.13611
0.667	5.23682
0.6675	4.83398
0.668	-0.70496
0.6685	-1.71204
0.669	-15.91187
0.6695	-25.68054
0.67	-32.12585
0.6705	-30.71594
0.671	-26.08337
0.6715	-24.27063
0.672	-23.46497
0.6725	-12.18567
0.673	-9.66797
0.6735	-5.0354
0.674	1.51062
0.6745	10.97717
0.675	20.04089
0.6755	22.45789
0.676	23.46497
0.6765	35.34851
0.677	30.01099
0.6775	29.50745
0.678	25.57983
0.6785	22.86072
0.679	27.19116
0.6795	18.73169
0.68	24.47205
0.6805	13.49487
0.681	16.51611
0.6815	12.68921
0.682	19.13452
0.6825	14.40125
0.683	11.68213
0.6835	11.48071
0.684	5.53894
0.6845	4.22974
0.685	3.92761
0.6855	2.01416
0.686	7.15027
0.6865	5.74036
0.687	0.10071
0.6875	2.41699
0.688	1.2085
0.6885	3.32336
0.689	3.32336
0.6895	-1.00708
0.69	-2.71912
0.6905	1.91345
0.691	12.68921
0.6915	10.27222
0.692	10.67505
0.6925	13.39417
0.693	8.15735
0.6935	12.08496
0.694	10.17151
0.6945	9.97009
0.695	8.25806
0.6955	4.02832
0.696	4.22974
0.6965	10.0708
0.697	9.06372
0.6975	3.7262
0.698	-1.61133
0.6985	-0.10071
0.699	-3.62549
0.6995	5.63965
0.7	3.12195
0.7005	2.92053
