Franco_Uliana_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.6455	3.7262
0.646	5.53894
0.6465	8.15735
0.647	7.35168
0.6475	9.56726
0.648	11.88354
0.6485	9.36584
0.649	10.67505
0.6495	10.57434
0.65	11.07788
0.6505	15.60974
0.651	13.69629
0.6515	15.81116
0.652	17.32178
0.6525	12.48779
0.653	25.78125
0.6535	37.16125
0.654	48.13843
0.6545	51.66321
0.655	46.02356
0.6555	40.1825
0.656	35.14709
0.6565	20.74585
0.657	13.29346
0.6575	10.47363
0.658	2.11487
0.6585	-10.47363
0.659	-10.87646
0.6595	-12.08496
0.66	-17.6239
0.6605	-26.48621
0.661	-31.62231
0.6615	-21.04797
0.662	15.81116
0.6625	58.91418
0.663	74.02039
0.6635	83.38623
0.664	99.19739
0.6645	116.51917
0.665	116.41846
0.6655	114.90784
0.666	100.90942
0.6665	88.11951
0.667	59.71985
0.6675	33.9386
0.668	-4.12903
0.6685	-14.50195
0.669	-14.40125
0.6695	-32.93152
0.67	-47.13135
0.6705	-46.82922
0.671	-39.17542
0.6715	-24.87488
0.672	-18.02673
0.6725	-29.40674
0.673	-29.60815
0.6735	-24.06921
0.674	-29.40674
0.6745	-41.08887
0.675	-59.82056
0.6755	-77.54517
0.676	-96.47827
0.6765	-105.13916
0.677	-84.49402
0.6775	-43.80798
0.678	-1.2085
0.6785	18.32886
0.679	16.11328
0.6795	22.86072
0.68	23.46497
0.6805	19.43665
0.681	-3.52478
0.6815	-18.42957
0.682	-27.49329
0.6825	-38.87329
0.683	-54.38232
0.6835	-62.13684
0.684	-52.16675
0.6845	-40.08179
0.685	-18.12744
0.6855	16.91895
0.686	45.62073
0.6865	55.99365
0.687	55.08728
0.6875	52.16675
0.688	41.69312
0.6885	29.80957
0.689	10.87646
0.6895	-1.10779
0.69	1.10779
0.6905	10.87646
0.691	14.60266
0.6915	17.6239
0.692	21.95435
0.6925	25.88196
0.693	27.19116
0.6935	24.67346
0.694	13.59558
0.6945	-2.41699
0.695	-8.96301
0.6955	-20.04089
