Marco_Margarita_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.6195	-12.18567
0.62	-13.99841
0.6205	-23.06213
0.621	-57.9071
0.6215	-72.40906
0.622	-82.17773
0.6225	-41.39099
0.623	89.93225
0.6235	190.03601
0.624	218.93921
0.6245	214.81018
0.625	166.87317
0.6255	78.85437
0.626	5.63965
0.6265	-50.65613
0.627	-110.37598
0.6275	-147.63794
0.628	-50.15259
0.6285	195.77637
0.629	335.25696
0.6295	384.50317
0.63	328.71094
0.6305	231.93054
0.631	129.91333
0.6315	5.33752
0.632	-63.34534
0.6325	-27.19116
0.633	316.02173
0.6335	660.34241
0.634	781.09131
0.6345	721.97571
0.635	478.56445
0.6355	153.3783
0.636	-158.4137
0.6365	-393.46619
0.637	-533.04749
0.6375	-448.55347
0.638	-51.86462
0.6385	328.30811
0.639	515.82642
0.6395	539.08997
0.64	411.79504
0.6405	163.75122
0.641	-152.1698
0.6415	-442.81311
0.642	-652.48718
0.6425	-788.94653
0.643	-843.53027
0.6435	-859.94568
0.644	-806.1676
0.6445	-647.35107
0.645	-447.94922
0.6455	-330.62439
0.646	-267.07764
0.6465	-297.995
0.647	-339.38599
0.6475	-270.70312
0.648	-181.27441
0.6485	-130.92041
0.649	-124.67651
0.6495	-91.34216
0.65	-28.9032
0.6505	20.44373
0.651	58.81348
0.6515	145.01953
0.652	194.87
0.6525	205.24292
0.653	175.73547
0.6535	146.12732
0.654	95.87402
0.6545	64.95667
0.655	59.61914
0.6555	54.38232
0.656	41.69312
0.6565	121.75598
0.657	257.20825
0.6575	276.54419
0.658	201.2146
0.6585	92.55066
0.659	16.3147
0.6595	-52.26746
0.66	-114.10217
0.6605	-155.19104
0.661	-175.63477
0.6615	-199.60327
0.662	-191.04309
0.6625	-141.39404
0.663	-109.4696
0.6635	-101.51367
0.664	-89.83154
0.6645	-59.41772
0.665	-12.48779
0.6655	24.67346
0.666	36.05347
0.6665	60.72693
0.667	102.01721
0.6675	139.68201
0.668	150.05493
0.6685	94.46411
0.669	164.25476
0.6695	274.02649
0.67	359.93042
0.6705	546.34094
0.671	783.70972
0.6715	898.01331
0.672	787.63733
0.6725	589.44397
0.673	306.75659
0.6735	-6.54602
0.674	-291.95251
0.6745	-502.33154
0.675	-636.87744
0.6755	-526.70288
0.676	-331.83289
0.6765	-203.43018
0.677	-122.56165
0.6775	104.13208
0.678	339.38599
0.6785	447.04285
0.679	436.06567
0.6795	314.10828
0.68	126.08643
0.6805	-106.75049
0.681	-324.68262
0.6815	-502.33154
0.682	-571.82007
0.6825	-589.44397
0.683	-513.40942
0.6835	-386.92017
0.684	-313.60474
0.6845	-278.65906
0.685	-211.58752
